굴뚝번호,측정일자,측정시간,기상,기온℃,습도％,기압mmHg,풍향,풍속m／sec,가스속도m／s,가스온도℃,수분함량％,실측산소농도％,표준산소농도％,배출가스유량S㎥／min,오염물질,농도,배출허용기준농도,배출허용기준체크,측정업체
#A2020058,20250513,1325,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,먼지,1.8,21,,보아스환경기술
#A2020058,20250513,1005,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,황산화물,0,140,,보아스환경기술
#A2020058,20250513,1417,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,염화수소,0.1,3,,보아스환경기술
#A2020058,20250513,1439,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,불소화합물(F로서),0,2,,보아스환경기술
#A2020058,20250513,1406,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,암모니아,0,30,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,구리화합물(Cu로서),0.072,4,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,납화합물(Pb로서),0.086,0.39,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,카드뮴화합물(Cd로서),0.003,0.1,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,니켈 및 그 화합물,0.004,1,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,아연화합물(Zn로서),0.812,4,,보아스환경기술
#A2020058,20250513,1026,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,비소화합물(As로서),0.027,0.25,,보아스환경기술
#A2020058,20250513,1150,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,수은화합물(Hg로서),0.00031,0.1,,보아스환경기술
#A2020058,20250513,1400,맑음,25,48,761.5,남,2,3.65,71.4,3.72,0,0,5.3,벤젠,0,2.9,,보아스환경기술
#A2020231,20250513,1349,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,먼지,1.9,21,,보아스환경기술
#A2020231,20250513,951,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,황산화물,0,140,,보아스환경기술
#A2020231,20250513,1444,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,염화수소,0.1,3,,보아스환경기술
#A2020231,20250513,1504,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,불소화합물(F로서),0,2,,보아스환경기술
#A2020231,20250513,1432,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,암모니아,0,30,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,구리화합물(Cu로서),0.03,4,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,납화합물(Pb로서),0,0.39,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,카드뮴화합물(Cd로서),0.016,0.1,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,니켈 및 그 화합물,0.01,1,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,아연화합물(Zn로서),3.36,4,,보아스환경기술
#A2020231,20250513,1020,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,비소화합물(As로서),0.006,0.25,,보아스환경기술
#A2020231,20250513,1200,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,수은화합물(Hg로서),0,0.1,,보아스환경기술
#A2020231,20250513,1427,맑음,23.9,49,762,남,3.5,1.59,56.5,3.15,0,0,3.5,벤젠,0,2.9,,보아스환경기술
#A2020148,20250514,1350,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,먼지,0.5,21,,보아스환경기술
#A2020148,20250514,928,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,황산화물,0,140,,보아스환경기술
#A2020148,20250514,1450,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,염화수소,0,3,,보아스환경기술
#A2020148,20250514,1510,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,불소화합물(F로서),0,2,,보아스환경기술
#A2020148,20250514,1439,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,암모니아,0.4,30,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,납화합물(Pb로서),0,0.39,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,카드뮴화합물(Cd로서),0.003,0.1,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,니켈 및 그 화합물,0.003,1,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,아연화합물(Zn로서),0.96,4,,보아스환경기술
#A2020148,20250514,1013,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,비소화합물(As로서),0.004,0.25,,보아스환경기술
#A2020148,20250514,1157,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,수은화합물(Hg로서),0,0.1,,보아스환경기술
#A2020148,20250514,1433,맑음,24.3,58,762,남동,3.2,1.6,58,6.42,0,0,17.6,벤젠,0,2.9,,보아스환경기술
#A2020236,20250514,1359,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,먼지,0.8,21,,보아스환경기술
#A2020236,20250514,1036,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,황산화물,0,140,,보아스환경기술
#A2020236,20250514,1455,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,염화수소,0.2,3,,보아스환경기술
#A2020236,20250514,1518,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,불소화합물(F로서),0,2,,보아스환경기술
#A2020236,20250514,1444,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,암모니아,0.4,30,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,납화합물(Pb로서),0.009,0.39,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,카드뮴화합물(Cd로서),0.006,0.1,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,아연화합물(Zn로서),1.248,4,,보아스환경기술
#A2020236,20250514,1033,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,비소화합물(As로서),0.003,0.25,,보아스환경기술
#A2020236,20250514,1213,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,수은화합물(Hg로서),0.00026,0.1,,보아스환경기술
#A2020236,20250514,1438,맑음,24,58,763.2,남동,3,1.51,25,2.08,0,0,16,벤젠,0,2.9,,보아스환경기술
#A2020171,20250515,1410,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,먼지,1.3,21,,보아스환경기술
#A2020171,20250515,1359,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,황산화물,0,140,,보아스환경기술
#A2020171,20250515,1509,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,염화수소,0.1,3,,보아스환경기술
#A2020171,20250515,1531,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,불소화합물(F로서),0,2,,보아스환경기술
#A2020171,20250515,1457,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,암모니아,0,30,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,납화합물(Pb로서),0.05,0.39,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,니켈 및 그 화합물,0.003,1,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,아연화합물(Zn로서),0.147,4,,보아스환경기술
#A2020171,20250515,1030,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,비소화합물(As로서),0.003,0.25,,보아스환경기술
#A2020171,20250515,1216,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,수은화합물(Hg로서),0.00263,0.1,,보아스환경기술
#A2020171,20250515,1452,흐림,19,85,762.1,남,6,1.63,72,3.09,0,0,5.3,벤젠,0,2.9,,보아스환경기술
#A2020246,20250515,1130,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,먼지,3.2,21,,보아스환경기술
#A2020246,20250515,956,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,황산화물,0,140,,보아스환경기술
#A2020246,20250515,1325,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,염화수소,0.1,3,,보아스환경기술
#A2020246,20250515,1345,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,불소화합물(F로서),0,2,,보아스환경기술
#A2020246,20250515,1313,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,암모니아,0,30,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,납화합물(Pb로서),0.01,0.39,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,니켈 및 그 화합물,0.003,1,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,아연화합물(Zn로서),0.194,4,,보아스환경기술
#A2020246,20250515,1014,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,비소화합물(As로서),0.001,0.25,,보아스환경기술
#A2020246,20250515,1204,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,수은화합물(Hg로서),0.00085,0.1,,보아스환경기술
#A2020246,20250515,1308,흐림,19.1,85,761.8,남,5.7,2.69,44,3.11,0,0,9.5,벤젠,0,2.9,,보아스환경기술
#A2020081,20250516,1425,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,먼지,2.4,21,,보아스환경기술
#A2020081,20250516,1017,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,황산화물,0,140,,보아스환경기술
#A2020081,20250516,1055,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,염화수소,0,3,,보아스환경기술
#A2020081,20250516,1012,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,불소화합물(F로서),0,2,,보아스환경기술
#A2020081,20250516,1115,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,암모니아,0.6,30,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,납화합물(Pb로서),0.014,0.39,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,아연화합물(Zn로서),0.432,4,,보아스환경기술
#A2020081,20250516,1142,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,비소화합물(As로서),0.002,0.25,,보아스환경기술
#A2020081,20250516,1305,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,수은화합물(Hg로서),0.00037,0.1,,보아스환경기술
#A2020081,20250516,1127,흐림,21.4,83,761,남,2.5,2.25,58,4.77,0,0,7.5,벤젠,0,2.9,,보아스환경기술
#A2020082,20250516,1247,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,먼지,1.3,21,,보아스환경기술
#A2020082,20250516,1347,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,황산화물,0,140,,보아스환경기술
#A2020082,20250516,1335,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,염화수소,0.2,3,,보아스환경기술
#A2020082,20250516,1357,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,불소화합물(F로서),0,2,,보아스환경기술
#A2020082,20250516,1323,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,암모니아,0,30,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,구리화합물(Cu로서),0.033,4,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,납화합물(Pb로서),0.074,0.39,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,카드뮴화합물(Cd로서),0.003,0.1,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,니켈 및 그 화합물,0.003,1,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,아연화합물(Zn로서),1.245,4,,보아스환경기술
#A2020082,20250516,1009,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,비소화합물(As로서),0.007,0.25,,보아스환경기술
#A2020082,20250516,1125,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,수은화합물(Hg로서),0.00037,0.1,,보아스환경기술
#A2020082,20250516,1317,흐림,22,82,762,남동,3,2.25,57,2.47,0,0,7.7,벤젠,0,2.9,,보아스환경기술
#A2040004,20250523,1355,맑음,18,62,759.7,북동,5,20.24,41,1.32,0,0,738.1,황산화물,0,140,,보아스환경기술
#A2020182,20250401,1239,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,먼지,0.5,21,,보아스환경기술
#A2020182,20250401,948,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,황산화물,0,140,,보아스환경기술
#A2020182,20250401,1325,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,염화수소,0.2,3,,보아스환경기술
#A2020182,20250401,1346,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,불소화합물(F로서),0,2,,보아스환경기술
#A2020182,20250401,1314,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,암모니아,0,30,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,납화합물(Pb로서),0.01,0.39,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,아연화합물(Zn로서),0.148,4,,보아스환경기술
#A2020182,20250401,1015,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,비소화합물(As로서),0.005,0.25,,보아스환경기술
#A2020182,20250401,1133,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,수은화합물(Hg로서),0,0.1,,보아스환경기술
#A2020182,20250401,1310,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,벤젠,0,2.9,,보아스환경기술
#A2020183,20250401,1251,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,먼지,1.3,21,,보아스환경기술
#A2020183,20250401,954,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,황산화물,0,140,,보아스환경기술
#A2020183,20250401,1339,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,염화수소,0.3,3,,보아스환경기술
#A2020183,20250401,1402,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,불소화합물(F로서),0,2,,보아스환경기술
#A2020183,20250401,1327,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,암모니아,0,30,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,납화합물(Pb로서),0.011,0.39,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,아연화합물(Zn로서),0.27,4,,보아스환경기술
#A2020183,20250401,1017,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,비소화합물(As로서),0.004,0.25,,보아스환경기술
#A2020183,20250401,1132,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,수은화합물(Hg로서),0.00173,0.1,,보아스환경기술
#A2020183,20250401,1322,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,벤젠,0,2.9,,보아스환경기술
#A2020253,20250403,1330,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,먼지,0.5,21,,보아스환경기술
#A2020253,20250403,1021,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,황산화물,0,140,,보아스환경기술
#A2020253,20250403,1418,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,염화수소,0.2,3,,보아스환경기술
#A2020253,20250403,1433,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,불소화합물(F로서),0,2,,보아스환경기술
#A2020253,20250403,1407,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,암모니아,0,30,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,납화합물(Pb로서),0.016,0.39,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,카드뮴화합물(Cd로서),0.008,0.1,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,아연화합물(Zn로서),0.293,4,,보아스환경기술
#A2020253,20250403,1044,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,비소화합물(As로서),0.011,0.25,,보아스환경기술
#A2020253,20250403,1203,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,수은화합물(Hg로서),0.00159,0.1,,보아스환경기술
#A2020253,20250403,1402,흐림,13,49,766,북동,5,3.89,59,3.11,0,0,15.1,벤젠,0,2.9,,보아스환경기술
#A2020333,20250403,1321,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,먼지,1.9,21,,보아스환경기술
#A2020333,20250403,1026,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,황산화물,0,140,,보아스환경기술
#A2020333,20250403,1411,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,염화수소,0,3,,보아스환경기술
#A2020333,20250403,1433,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,불소화합물(F로서),0,2,,보아스환경기술
#A2020333,20250403,1359,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,암모니아,0.4,30,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,납화합물(Pb로서),0.024,0.39,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,카드뮴화합물(Cd로서),0.002,0.1,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,아연화합물(Zn로서),0.496,4,,보아스환경기술
#A2020333,20250403,1045,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,비소화합물(As로서),0.012,0.25,,보아스환경기술
#A2020333,20250403,1200,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,수은화합물(Hg로서),0.00679,0.1,,보아스환경기술
#A2020333,20250403,1354,흐림,13,49,766,북동,5,2.24,52,4.24,0,0,1.7,벤젠,0,2.9,,보아스환경기술
#A2020251,20250404,1311,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,먼지,0.5,21,,보아스환경기술
#A2020251,20250404,940,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,황산화물,0,140,,보아스환경기술
#A2020251,20250404,1405,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,염화수소,0.1,3,,보아스환경기술
#A2020251,20250404,1426,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,불소화합물(F로서),0,2,,보아스환경기술
#A2020251,20250404,1354,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,암모니아,0,30,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,납화합물(Pb로서),0,0.39,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,니켈 및 그 화합물,0.002,1,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,아연화합물(Zn로서),0.045,4,,보아스환경기술
#A2020251,20250404,942,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,비소화합물(As로서),0.001,0.25,,보아스환경기술
#A2020251,20250404,1123,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,수은화합물(Hg로서),0.00022,0.1,,보아스환경기술
#A2020251,20250404,1350,맑음,12,60,765.8,동,2,1.52,29,4.58,0,0,3.9,벤젠,0,2.9,,보아스환경기술
#A2020252,20250404,1331,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,먼지,1.4,21,,보아스환경기술
#A2020252,20250404,947,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,황산화물,0,140,,보아스환경기술
#A2020252,20250404,1426,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,염화수소,0.2,3,,보아스환경기술
#A2020252,20250404,1448,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,불소화합물(F로서),0.22,2,,보아스환경기술
#A2020252,20250404,1414,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,암모니아,0,30,,보아스환경기술
#A2020252,20250404,1010,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020252,20250404,1010,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020252,20250404,1010,맑음,11.8,60,765.1,동,1.4,1.48,13.3,1.6,0,0,4.1,납화합물(Pb로서),0,0.39,,보아스환경기술
